dcat.created;dcat.issued;dcat.creator;dcat.contributor;dcat.contact_name;dcat.contact_email;dcat.accrualperiodicity;dcat.spatial;dcat.temporal;dcat.granularity;dcat.dataquality;dcat.publisher_type;dcat.conforms_to;dcat.temporal_coverage_start;dcat.temporal_coverage_end;dcat.accessRights;dcat_ap_ch.domain;dcat_ap_ch.rights;default.title;default.description;default.theme;default.keyword;default.license;default.license_url;default.language;default.metadata_languages;default.timezone;default.modified;default.modified_updates_on_metadata_change;default.modified_updates_on_data_change;default.data_processed;default.metadata_processed;default.geographic_reference;default.geographic_reference_auto;default.territory;default.geometry_types;default.bbox;default.publisher;default.references;default.records_count;default.attributions;default.source_domain;default.source_domain_title;default.source_domain_address;default.source_dataset;default.shared_catalog;default.federated;default.oauth_scope;default.parent_domain;custom.jahre;custom.publizierende-organisation;custom.tags;datasetid
2021-11-03;2021-11-03;Wälli AG Ingenieure;;OGD-Koordinationsstelle St.Gallen;opendata@stadt.sg.ch;keine Aktualisierung vorgesehen;;;;;;;;;;stadt-st-gallen;NonCommercialAllowed-CommercialAllowed-ReferenceRequired;Fussgängerstreifen in der Stadt St.Gallen;<p>Der Datensatz zeigt die Fussgängerstreifen in der Stadt St.Gallen. Die Datengrundlage wird nicht aktualisiert sondern wurde für den Open Data Hack St.Gallen 2021 aufgeschaltet.</p>;Mobilität und Verkehr;Fussgänger,Zebrastreifen,Passanten,Fussverkehr,Open Data Hack St.Gallen;CC BY;https://creativecommons.org/licenses/by/4.0/;de;de;Europe/Zurich;2021-11-04T09:58:34.860000+00:00;False;True;2021-11-04T09:58:34.860000+00:00;2023-12-05T13:50:53.647000+00:00;ch_80_3203;True;St. Gallen;Point;;Wälli AG Ingenieure;;586;;;;;;;False;;stgallen;;;opendata.swiss;fussgangerstreifen-stadt-stgallen
2022-11-08;2022-11-08;Stadtkanzlei, Stadt St.Gallen;OGD-Koordinationsstelle St.Gallen;OGD-Koordinationsstelle St.Gallen;opendata@stadt.sg.ch;täglich;;;;;;;;;;stadt-st-gallen;NonCommercialAllowed-CommercialAllowed-ReferenceRequired;Traktandierte Geschäfte in Sitzungen des Stadtparlaments St.Gallen (RIS - Ratsinformationssytem);"<p>Der Datensatz ist Teil des Ratsinformationssystem (RIS) der Stadt St.Gallen. Er zeigt sämtliche Sitzungen des Stadtparlaments St.Gallen mit den entsprechenden traktandierten Geschäften. Den Sitzungen ist ein Downloadlink zum Protokoll und zu sämtlichen Dokumenten zugeordnet. Den einzelnen traktandierten Geschäften sind neben einem Downloadlink zum Traktandum, die Aktenplannummer, der Geschäftstyp, die Person, sowie die Partei zugeordnet. <span style=""font-size: 0.875rem;"">Mit der Suchfunktion und den Filtern auf der linken Seite können sämtliche Sitzungen und Geschäfte durchforstet und die Traktanden</span><span style=""font-family: inherit; font-size: 0.875rem;""> bspw. nach Themen (Aktenplannummer) oder Partei- oder Personenzugehörigkeit gefiltert werden.</span></p>
<p>Der Datensatz wurde aus verschiedenen Exporten erstellt und auch die Downloadlinks und Links zur Webseite (Sitzungen, Protokolle oder Traktanden) wurden automatisch generiert, weshalb einige allenfalls nicht funktionieren. Wenn Sie solche oder andere Unstimmigkeiten feststellen, bitten wir um eine Kontaktaufnahme.</p>";Politik,Verwaltung;RIS,Ratsinformationssystem,Sitzung,Parlament,Geschäfte,Vorstösse;CC BY;https://creativecommons.org/licenses/by/4.0/;de;de;Europe/Zurich;2024-03-19T23:10:31.845000+00:00;False;True;2024-03-19T23:10:31.845000+00:00;2024-03-19T23:10:31.942000+00:00;ch_80_3203;True;St. Gallen;;;Stadtkanzlei, Stadt St.Gallen;https://www.stadt.sg.ch/home/verwaltung-politik/demokratie-politik/stadtparlament.html;4152;;;;;;;False;;stgallen;;;opendata.swiss;traktandierte-geschaefte-sitzungen-stadtparlament-stgallen
2021-01-06;2021-01-06;OGD-Koordinationsstelle St.Gallen;;OGD-Koordinationsstelle St.Gallen;opendata@stadt.sg.ch;keine Aktualisierung vorgesehen;;;;;;;;;;stadt-st-gallen;NonCommercialAllowed-CommercialAllowed-ReferenceRequired;Organigramm Stadt St.Gallen (Stand Januar 2021);<p>Der Datensatz zeigt das Organigramm der Stadt St.Gallen. Eine Übersicht aller Direktionen mit den dazugehörigen Dienststellen, sowie den entsprechenden Kurzbezeichnungen. Unter Referenzen finden Sie den Link zum visuell dargestellten Organigramm.</p>;Verwaltung;Organigramm,Direktionen,Dienststellen;CC BY;https://creativecommons.org/licenses/by/4.0/;de;de;;2023-12-21T13:38:01.088000+00:00;True;True;2021-03-31T18:29:03.615000+00:00;2023-12-21T13:38:09.699000+00:00;ch_80_3203;True;St. Gallen;;;OGD-Koordinationsstelle St.Gallen;https://www.stadt.sg.ch/home/verwaltung-politik/direktionen/_jcr_content/TeaserPar1/stsg_teaser_download/DownloadListPar/download.ocFile/Stadt%20SG%20Organigramm%20A4%2020191212.pdf;41;;;;;;;False;;stgallen;;;opendata.swiss;organigramm-stadt-stgallen
2021-11-03;2021-11-03;Streetwise;;OGD-Koordinationsstelle St.Gallen;opendata@stadt.sg.ch;keine Aktualisierung vorgesehen;;;;;;;;;;stadt-st-gallen;NonCommercialAllowed-CommercialAllowed-ReferenceRequired;Wahrgenommene Sicherheit der Strassen in der Stadt St.Gallen (Streetwise);"<p>Der Datensatz zeigt die wahrgenommene Sicherheit der Strassen in der Stadt St.Gallen. Die Daten basieren auf einer Analyse von Streetwise, welche mittels Algorithmus Fotos der Strassenabschnitte nach ihrer Sicherheitswahrnehmung analysieren. Mehr Informationen unter: <a href=""https://streetwise.space/"" target=""_blank"">https://streetwise.space/</a></p>";Mobilität und Verkehr,Öffentliche Ordnung und Sicherheit;Sicherheit,Wahrnehmung,Foto,Algorithmus,Strassen;CC BY;https://creativecommons.org/licenses/by/4.0/;de;de;Europe/Zurich;2021-11-05T08:53:10.024000+00:00;False;True;2021-11-05T08:53:10.024000+00:00;2023-12-05T13:50:47.346000+00:00;ch_40_15,ch_40_17;True;Appenzell Ausserrhoden,St. Gallen;Point;"{""coordinates"": [[[9.43525635637343, 47.45961068663746], [9.29092912003398, 47.45961068663746], [9.29092912003398, 47.39083918277174], [9.43525635637343, 47.39083918277174], [9.43525635637343, 47.45961068663746]]], ""type"": ""Polygon""}";Streetwise;https://streetwise.space/;867;;;;;;;False;;stgallen;;;opendata.swiss;wahrgenommene-sicherheit-stadt-stgallen-streetwise
;;;;;;;;;;;;;;;;stadt-st-gallen;NonCommercialAllowed-CommercialAllowed-ReferenceRequired;Car journeys Geneva - St.Gallen (January/February 2018);"<div><div>This dataset shows the estimated number of distinct mobile devices that travelled via motorway between Geneva and St.Gallen during a particular time period for a week at the end of January/beginning of February 2018. The time period is from 29 January 2018 to 4 February 2018. The timespan is 10 minutes. The route is divided into 1,000 m street segments, and each segment is identified by the coordinates of the start and end point.</div> <div>If fewer than 20 mobile phones were counted for a combination of timespan and street segment, the value is listed as ‘&lt;20’ for data protection reasons.</div></div>";Mobilität und Verkehr;Auto,Verkehr,Autobahn;CC BY-NC-SA;https://creativecommons.org/licenses/by-nc-sa/4.0/;de;de;Europe/Zurich;2019-05-23T16:07:50+00:00;;;2018-07-07T11:24:23.796000+00:00;2024-03-20T02:10:51.099000+00:00;world_ch;True;Switzerland;Point;"{""coordinates"": [[[9.637915100902319, 47.53221976105124], [6.125343292951584, 47.53221976105124], [6.125343292951584, 46.242613666690886], [9.637915100902319, 46.242613666690886], [9.637915100902319, 47.53221976105124]]], ""type"": ""Polygon""}";Swisscom (Schweiz) AG;;385056;;;;;;;True;;stgallen;;;;autofahrten-genf-stgallen-januarfebruar-2018
2019-05-25;2019-05-25;Stadtkanzlei, Stadt St.Gallen;;OGD-Koordinationsstelle St.Gallen;opendata@stadt.sg.ch;unregelmässig;;2017-2019;;;;;;;;stadt-st-gallen;NonCommercialAllowed-CommercialAllowed-ReferenceRequired;Abstimmungsresultate Stadt St.Gallen 2017-2019;"<p>Der Datensatz zeigt die Anzahl Stimmen<span style=""font-size: 0.833rem;""> </span><span style=""font-size: 0.833rem;"">(</span><span style=""font-size: 0.833rem;"">Ja, Nein, leer, </span><span style=""font-family: inherit; font-size: 0.833rem;"">gültig, ungültig), sowie die Stimmbeteiligung </span><span style=""font-family: inherit; font-size: 0.833rem;"">der Abstimmungen</span><span style=""font-family: inherit; font-size: 0.833rem;""> der Jahre 2017 bis 2019 in der Stadt St.Gallen.</span></p>";Politik,Verwaltung;Abstimmungen,Resultate;CC BY;https://creativecommons.org/licenses/by/4.0/;de;de;Europe/Zurich;2019-05-25T21:15:48+00:00;False;False;2020-05-07T08:52:57.861000+00:00;2023-12-05T13:53:52.619000+00:00;ch_80_3203;True;St. Gallen;;;Stadtkanzlei, Stadt St.Gallen;;47;;;;;;;False;;stgallen;;;opendata.swiss;abstimmungsresultate-stadt-stgallen-2017-2020
2019-10-22;2019-10-22;Tiefbauamt, Stadt St.Gallen;;OGD-Koordinationsstelle St.Gallen;opendata@stadt.sg.ch;vierteljährlich;;Juli 2011 - August 2019;;;;;;;;stadt-st-gallen;NonCommercialAllowed-CommercialAllowed-ReferenceRequired;Velozählungen Stadt St.Gallen ab 2016;<p>Seit dem Jahr 2016 zählt die Stadt St.Gallen Velofahrer an verschiedenen Zählstellen in der Stadt. Die Zahlen beziehen sich auf die Anzahl Velofahrer pro Stunde in beide Richtungen.</p>;Mobilität und Verkehr;Velo,Verkehr,Velodaten;CC BY;https://creativecommons.org/licenses/by/4.0/;de;de;Europe/Zurich;2023-12-01T08:43:28.070000+00:00;False;True;2023-12-01T08:43:28.070000+00:00;2024-03-08T08:41:13.450000+00:00;ch_80_3203;True;St. Gallen;Point;"{""coordinates"": [[[9.420322570949793, 47.450226726941764], [9.323999918997288, 47.450226726941764], [9.323999918997288, 47.40376998670399], [9.420322570949793, 47.40376998670399], [9.420322570949793, 47.450226726941764]]], ""type"": ""Polygon""}";Tiefbauamt, Stadt St.Gallen;;955800;;;;;;;False;;stgallen;;;opendata.swiss;velozahlungen-stadt-stgallen
2019-08-31;2019-09-05;Betreibungsamt, Stadt St.Gallen;;OGD-Koordinationsstelle St.Gallen;opendata@stadt.sg.ch;unregelmässig;;2005 - 2018;;;;;;;;stadt-st-gallen;NonCommercialAllowed-CommercialAllowed-ReferenceRequired;Ausgestellte Verlustscheine Stadt St.Gallen (2005-2018);<p>Anzahl ausgestellter Verlustscheine der Stadt St.Gallen (Anzahl und in Mio., Jahre 2005-2018)</p>;Finanzen,Arbeit, Erwerb;Betreibung,Finanzen,Verlust;CC BY;https://creativecommons.org/licenses/by/4.0/;de;de;Europe/Zurich;2019-05-23T16:02:27+00:00;False;False;2019-08-31T14:43:25.009000+00:00;2023-12-21T10:19:42.718000+00:00;ch_80_3203;True;St. Gallen;;;Betreibungsamt Stadt St.Gallen;;14;;;;;;;False;;stgallen;;;opendata.swiss;ausgestellte-verlustscheine-anzahl-stadt-stgallen
;;Stadt St.Gallen, Tiefbauamt;;OGD-Koordinationsstelle St.Gallen;opendata@stadt.sg.ch;Änderungen werden laufen aktualisiert;;;;;;;;;;stadt-st-gallen;NonCommercialAllowed-CommercialAllowed-ReferenceRequired;Gemeindestrassenplan Stadt St.Gallen;Klassierung der Strassen, Trottoirs und Wege;Mobilität und Verkehr;Gemeindestrassenplan,Strassenplan;CC BY;https://creativecommons.org/licenses/by/4.0/deed.de;de;de;;2024-01-15T12:31:08+00:00;;;2024-03-20T05:30:43.713000+00:00;2024-03-20T05:30:43.900000+00:00;;;;Polygon;"{""coordinates"": [[[9.435136914253235, 47.45288697537035], [9.291526079177856, 47.45288697537035], [9.291526079177856, 47.39515489898622], [9.435136914253235, 47.39515489898622], [9.435136914253235, 47.45288697537035]]], ""type"": ""Polygon""}";Rauminformationszentrum (RIZ) Stadt St.Gallen;https://map.stadt.sg.ch/stadtplan/ext/?lang=de&basemap=sg_av&layers=gemeindestrassenplan;1617;;;;;;;False;;stgallen;;;opendata.swiss;gemeindestrassenplan
2021-05-11;2021-06-21;Tiefbauamt, Stadt St.Gallen;;OGD-Koordinationsstelle St.Gallen;opendata@stadt.sg.ch;vierteljährlich;;;;;;;;;;stadt-st-gallen;NonCommercialAllowed-CommercialAllowed-ReferenceRequired;Fussgängerzählungen Stadt St.Gallen (temporäre und periodische Zählungen);"<p><span style=""font-family: inherit; font-size: 0.833rem;"">Der Fussverkehr in der Stadt St.Gallen wird an diversen Querschnitten temporär erhoben. Um Anhaltspunkte zur Entwicklung des Fussverkehrs zu erhalten, ist vorgesehen diese Zählung in regelmässigen Abständen zu wiederholen.</span><br/></p><p><span style=""font-family: inherit; font-size: 0.833rem;"">Aufgrund der verwendeten Zähltechnik werden in Mischverkehrszonen auch Velofahrende und Motorfahrzeuge mitgezählt.<br/><span></span></span></p><p><span style=""font-family: inherit; font-size: 0.833rem;""><b>Nur Fussverkehr</b></span></p><ul><li><span style=""font-family: inherit; font-size: 0.833rem;"">FG Poststrasse 17 Südseite</span></li><li><span style=""font-family: inherit; font-size: 0.833rem;"">FG Poststrasse 18 Nordseite</span></li><li><span style=""font-family: inherit; font-size: 0.833rem;"">Kantiweg Burggraben</span></li><li><span style=""font-family: inherit; font-size: 0.833rem;"">Kantiweg Hst. Theater</span></li><li><span style=""font-family: inherit; font-size: 0.833rem;"">Gutenbergstrasse Bahnhofplatz</span></li></ul><p><span style=""font-family: inherit; font-size: 0.833rem;""><b>Fussverkehr in Mischverkehrszonen</b></span><br/></p><p><span style=""font-family: inherit; font-size: 0.833rem;"">Bei nachfolgenden zwei Querschnitten ist der überwiegende Teil des Aufkommens Fussverkehr. Der Motorfahrzeugverkehr an diesen beiden Querschnitten spielt eine untergeordnete Rolle. Die Zählstellen sind daher bezüglich Fussverkehr nicht ganz genau; für die Beurteilung der Entwicklung des Fussverkehrs sind sie jedoch genügend aussagekräftig.</span></p><ul><li><span style=""font-family: inherit; font-size: 0.833rem;"">Marktgasse 20</span></li><li><span style=""font-family: inherit; font-size: 0.833rem;"">Neugasse 34</span></li></ul>";Mobilität und Verkehr;Verkehr,Fussgänger,Langsamverkehr,Zählung,Passanten,Fussverkehr,Zählstellen;CC BY;https://creativecommons.org/licenses/by/4.0/;de;de;Europe/Zurich;2021-06-15T16:02:47.860000+00:00;False;True;2021-06-15T16:02:47.860000+00:00;2023-12-05T13:52:52.969000+00:00;ch_80_3203;True;St. Gallen;Point;"{""coordinates"": [[[9.380665607750416, 47.42625523824245], [9.37053264118731, 47.42625523824245], [9.37053264118731, 47.42265257053077], [9.380665607750416, 47.42265257053077], [9.380665607750416, 47.42625523824245]]], ""type"": ""Polygon""}";Tiefbauamt, Stadt St.Gallen;;5495;;;;;;;False;;stgallen;2018,2019,2020,2021;;opendata.swiss;fussgangerzahlungen-stadt-stgallen-temporare-und-periodische-zahlungen
2024-03-20;2024-03-20;BKZ Geschäftsstelle;;OGD-Koordinationsstelle St.Gallen;opendata@stadt.sg.ch;irregular;;;;;;;;;;stadt-st-gallen;NonCommercialNotAllowed-CommercialNotAllowed-ReferenceRequired;Lehrplan 21 Kanton St.Gallen;"<p class="""">Dieser Datensatz zeigt den Lehrplan 21 des Kantons St.Gallen. <span style=""color: rgb(68, 68, 68); font-family: DINWeb-Light, sans-serif; font-size: 15px;"">Der Lehrplan beschreibt den bildungspolitisch legitimierten Auftrag der Gesellschaft an die Volksschule. Er legt die Ziele für den Unterricht aller Stufen der Volksschule fest und ist ein Planungsinstrument für Lehrpersonen, Schulen und Bildungsbehörden. Eine detaillierte Beschreibung des Aufbaus ist unter </span><a href=""https://sg.lehrplan.ch/index.php?code=e|100|1"" style=""font-family: sans-serif; font-size: 0.875rem; background-color: rgb(255, 255, 255);"">Lehrplan Volksschule</a> zu finden.</p>";Bildung, Wissenschaft;Lehrplan21,Unterricht,Schule,Start Hack 2024;CC BY;https://creativecommons.org/licenses/by/4.0/;de;de;Europe/Zurich;2024-03-19T18:31:39+00:00;False;False;2024-03-19T18:36:14.403000+00:00;2024-03-20T09:46:21.361000+00:00;ch_80_3203;True;St. Gallen;;;BKZ Geschäftsstelle;https://sg.lehrplan.ch/index.php;6441;;;;;;;False;;stgallen;;;;lehrplan-21-kanton-st-gallen
;;;;;;;;;;;;;;;;swisspost;NonCommercialAllowed-CommercialAllowed-ReferenceRequired;Zugangspunkte Post Stadt St.Gallen;<p>Der vorliegende Datensatz enthält Informationen zu postalischen Dienstleistungen und den Zugangspunkten der Post in der Stadt St.Gallen. Die Informationen sind in 4 Sprachen (deutsch, französisch, italienisch und englisch) abgebildet.</p>;Verwaltung;Zugangspunkt,Dienstleistung,Briefkasten,Briefeinwurf,Filialen,Post;CC BY;https://creativecommons.org/licenses/by/4.0/;de;de;;2019-11-19T11:12:09+00:00;False;False;2021-03-14T22:37:25.356000+00:00;2023-11-17T02:10:37.517000+00:00;ch_80_3203;True;St. Gallen;Point;"{""coordinates"": [[[9.419674566015601, 47.4463481688872], [9.300908194854856, 47.4463481688872], [9.300908194854856, 47.40059798117727], [9.419674566015601, 47.40059798117727], [9.419674566015601, 47.4463481688872]]], ""type"": ""Polygon""}";Die Schweizerische Post;;457;;;;;;;True;;stgallen;;;;zugangspunkte-post
2021-01-05;2021-01-05;Finanzen, Stadt St.Gallen;OGD-Koordinationsstelle St.Gallen;OGD-Koordinationsstelle St.Gallen;opendata@stadt.sg.ch;jährlich;;;;;;;;;;stadt-st-gallen;NonCommercialAllowed-CommercialAllowed-ReferenceRequired;Budget 2021 der Stadt St.Gallen nach Funktionaler Gliederung (English Data);"<p>Der Datensatz zeigt das Budget 2021 der Stadt St.Gallen nach Funktionaler Gliederung. Ebenfalls enthalten sind die Rechnung 2019, das Budget 2020, sowie die Abweichung zum Budget 2021. Eine klickbare Visualisierung des Budgets finden Sie im Tab ""Klickbares Budget"".</p>";Finanzen;Budget,Rechnung,Funktionen,Haushalt;CC BY;https://creativecommons.org/licenses/by/4.0/;de;de,en;;2023-12-05T13:40:55.205000+00:00;True;True;2021-03-21T08:25:34.836000+00:00;2023-12-05T13:40:59.273000+00:00;ch_80_3203;True;St. Gallen;;;Finanzen, Stadt St.Gallen;https://www.stadt.sg.ch/home/verwaltung-politik/demokratie-politik/finanzen.html;4149;;;;;;;False;;stgallen;2019,2020,2021;;opendata.swiss;budget-2021-stadt-stgallen-funktionale-gliederung-english-data
;;Stadt St.Gallen, Tiefbauamt;;OGD-Koordinationsstelle St.Gallen;opendata@stadt.sg.ch;täglich;;;;;;;;;;stadt-st-gallen;NonCommercialAllowed-CommercialAllowed-ReferenceRequired;Hundekotbehälter Stadt St.Gallen;Standorte der Hundekotbehälter;Raum und Umwelt;Robidog;CC BY;https://creativecommons.org/licenses/by/4.0/deed.de;de;de;;2024-01-15T12:31:10+00:00;;;2024-03-20T05:30:30.328000+00:00;2024-03-20T05:30:30.442000+00:00;;;;Point;;Rauminformationszentrum (RIZ) Stadt St.Gallen;https://map.stadt.sg.ch/stadtplan/ext/?lang=de&basemap=sg_av&layers=Hundekotbehaelter;220;;;;;;;False;;stgallen;;;opendata.swiss;hundekotbehalter
2021-01-05;2021-01-05;Finanzen, Stadt St.Gallen;OGD-Koordinationsstelle St.Gallen;OGD-Koordinationsstelle St.Gallen;opendata@stadt.sg.ch;jährlich;;;;;;;;;;stadt-st-gallen;NonCommercialAllowed-CommercialAllowed-ReferenceRequired;Budget 2021 der Stadt St.Gallen nach Artengliederung;"<p>Der Datensatz zeigt das Budget 2021 der Stadt St.Gallen nach Artengliederung. Ebenfalls enthalten sind die Rechnung 2019, das Budget 2020, sowie die Abweichung zum Budget 2021. Eine klickbare Visualisierung des Budgets finden Sie im Tab ""Klickbares Budget""</p>";Finanzen;Budget,Rechnung,Artengliederung,Haushalt;CC BY;https://creativecommons.org/licenses/by/4.0/;de;de;;2023-12-05T13:41:35.211000+00:00;True;True;2021-01-07T10:11:28.244000+00:00;2023-12-05T13:41:38.283000+00:00;ch_80_3203;True;St. Gallen;;;Finanzen, Stadt St.Gallen;https://www.stadt.sg.ch/home/verwaltung-politik/demokratie-politik/finanzen.html;111;;;;;;;False;;stgallen;2019,2020,2021;;opendata.swiss;budget-2021-stadt-stgallen-artengliederung
2023-07-06;2023-07-06;Stadtpolizei (stapo), Stadt St.Gallen;;OGD-Koordinationsstelle St.Gallen;opendata@stadt.sg.ch;;;;;;;;;;;stadtpolizei-stapo-stadt-st-gallen;NonCommercialAllowed-CommercialAllowed-ReferenceRequired;Standorte Strassenreklamen Stadt St.Gallen;"<p>Der Datensatz zeigt von der Stadt St.Gallen definierten Standorte für Strassenreklamen. Weitere Informationen und das Gesuch für Strassenreklamen finden Sie unter: <a href=""https://www.stadt.sg.ch/home/wirtschaft-wohnen/gewerbe-veranstaltungen/Strassenreklamen.html"" target=""_blank"">https://www.stadt.sg.ch/home/wirtschaft-wohnen/gewerbe-veranstaltungen/Strassenreklamen.html</a><a href=""https://www.stadt.sg.ch/home/wirtschaft-arbeit/gewerbe-veranstaltungen/neu-veranstaltungen.html""></a></p>";Öffentliche Ordnung und Sicherheit,Kultur, Medien, Informationsgesellschaft, Sport;Reklame,Plakate,Werbung,Öffentlicher Raum,Bewilligungen;CC BY;https://creativecommons.org/licenses/by/4.0/;de;de;Europe/Zurich;2024-03-07T15:17:08.280000+00:00;True;True;2024-03-07T15:17:08.280000+00:00;2024-03-07T15:17:08.674000+00:00;ch_80_3203;True;St. Gallen;Point;"{""coordinates"": [[[9.419802641496062, 47.43952219840139], [9.319265317171812, 47.43952219840139], [9.319265317171812, 47.40756103768945], [9.419802641496062, 47.40756103768945], [9.419802641496062, 47.43952219840139]]], ""type"": ""Polygon""}";Stadtpolizei (stapo), Stadt St.Gallen;https://www.stadt.sg.ch/home/wirtschaft-wohnen/gewerbe-veranstaltungen/Strassenreklamen.html;11;;;;;;;False;;stgallen;;;;standorte-strassenreklamen-stadt-stgallen
2023-11-28;2023-11-29;St.Galler Stadtwerke (sgsw);;OGD-Koordinationsstelle St.Gallen;opendata@stadt.sg.ch;daily;;;;;;;2023-06-30T22:00:00+00:00;;;stadt-st-gallen;NonCommercialAllowed-CommercialAllowed-ReferenceRequired;CO2 Sensoren in den Innenräumen der Stadtverwaltung St.Gallen;<p>Die Stadt St.Gallen verfügt über CO2 Sensoren in einigen Innenräumen und Sitzungszimmern der Stadtverwaltung. Dieser Datensatz zeigt die Messwerte dieser Sensoren in Echtzeit. Abhängig vom Sensor werden auch noch weitere Werte wie Luftdruck und Anzahl flüchtige organische Stoffe in der Luft angezeigt.<br/></p>;Raum und Umwelt;Real-Time,Sensor,CO2,Temperatur,Feuchtigkeit,Offene Sensordaten,VOC;CC BY;https://creativecommons.org/licenses/by/4.0/;de;de;Europe/Zurich;2024-03-17T23:01:33.651000+00:00;False;True;2024-03-17T23:01:33.651000+00:00;2024-03-19T23:01:47.622000+00:00;;False;;;;St.Galler Stadtwerke (sgsw);;421635;;;;;;;False;;stgallen;2023;;opendata.swiss;co2-sensoren-innenraume-stadt-stgallen
;;Stadt St.Gallen, Tiefbauamt;;OGD-Koordinationsstelle St.Gallen;opendata@stadt.sg.ch;Änderungen werden laufen aktualisiert;;;;;;;;;;stadt-st-gallen;NonCommercialAllowed-CommercialWithPermission-ReferenceRequired;Velo- und Motorradabstellplätze in der Stadt St.Gallen;<p>Der Datensatz zeigt die öffentlichen Veloabstellplätze und Motorradabstellplätze mit der entsprechenden Signalisation und Überdachungseigenschaft.</p>;Mobilität und Verkehr;Velo,Motorräder,Abstellplätze;CC BY;https://creativecommons.org/licenses/by/4.0/deed.de;de;de;;2024-01-15T12:31:05+00:00;;;2024-03-20T05:30:50.013000+00:00;2024-03-20T05:30:50.126000+00:00;;;;Point;;Rauminformationszentrum (RIZ) Stadt St.Gallen;;280;;;;;;;False;;stgallen;;;opendata.swiss;veloabstellplatze
;;;;Ansprechsstelle für Daten;data@sbb.ch;;;;;;;;;;;stadt-st-gallen;NonCommercialAllowed-CommercialAllowed-ReferenceRequired;Haltestellen des öffentlichen Verkehrs im Kanton St.Gallen;"<p>List of all stations in Switzerland. Original&nbsp;https://opentransportdata.swiss/de/dataset/didok&nbsp;</p>";Mobilität und Verkehr;Infrastruktur,Verkehr;https://opendata.swiss/de/dataset?q=haltestelle&organization=bundesamt-fur-verkehr-bav&res_rights=NonCommercialAllowed-CommercialAllowed-ReferenceRequired;;de;de;;2023-12-05T13:39:29.870000+00:00;True;True;2024-02-06T14:16:42+00:00;2024-02-23T02:10:47.979000+00:00;ch_80_3203;True;St. Gallen;Point;"{""coordinates"": [[[9.42430330440402, 47.450225092470646], [9.293891116976738, 47.450225092470646], [9.293891116976738, 47.39785948768258], [9.42430330440402, 47.39785948768258], [9.42430330440402, 47.450225092470646]]], ""type"": ""Polygon""}";SBB Infrastruktur;;210;Bundesamt für Landestopografie swisstopo Office fédéral de topographie swisstopo Ufficio federale di topografia swisstopo Uffizi federal da topografia swisstopo Federal Office of Topography swisstopo;;;;;;True;;stgallen;;;opendata.swiss;haltestelle-didok
2021-11-25;2021-11-25;Finanzen, Stadt St.Gallen;;OGD-Koordinationsstelle St.Gallen;opendata@stadt.sg.ch;jährlich;;;;;;;;;;stadt-st-gallen;NonCommercialAllowed-CommercialAllowed-ReferenceRequired;Kostenstellenplan Stadt St.Gallen (4-stellig);<p>Der Kostenstellenplan zeigt die Kostenstellen der Rechnungslegung der Stadt St.Gallen bis zu den 4-stelligen Konten. Dabei sind die bisheringen Kostenstellen bis zum Budget 2021 ausgewiesen, sowie die neuen Kostenstellen (ab Budget 2022). </p>;Finanzen;Rechnung,Budget;CC BY;https://creativecommons.org/licenses/by/4.0/;de;de;Europe/Zurich;2021-11-23T16:53:18+00:00;False;False;2021-11-25T08:29:21.223000+00:00;2023-12-05T13:50:01.225000+00:00;ch_80_3203;True;St. Gallen;;;Finanzen, Stadt St.Gallen;https://www.stadt.sg.ch/home/verwaltung-politik/demokratie-politik/finanzen.html;193;;;;;;;False;;stgallen;;;opendata.swiss;kostenstellenplan-stadt-stgallen
2024-03-15;;BKZ Geschäftsstelle;;OGD-Koordinationsstelle St.Gallen;opendata@stadt.sg.ch;irregular;;;;;;;;;;stadt-st-gallen;NonCommercialNotAllowed-CommercialNotAllowed-ReferenceRequired;Überfachliche Kompetenzen Lehrplan 21 Kanton St.Gallen;<p>In diesem Datensatz sind die überfachlichen Kompetenzen des Lehrplans 21 des Kantons St.Gallen abgebildet.</p>;Bildung, Wissenschaft;Lehrplan21,Start Hack 2024,Kompetenzen,Schule;CC BY;https://creativecommons.org/licenses/by/4.0/;de;de;Europe/Zurich;2024-03-15T09:32:35+00:00;False;False;2024-03-15T10:16:29.117000+00:00;2024-03-20T09:46:20.644000+00:00;ch_80_3203;True;St. Gallen;;;BKZ Geschäftsstelle;https://sg.lehrplan.ch/index.php;56;;;;;;;False;;stgallen;;;;ueberfachliche-kompetenzen-lehrplan21-kanton-stgallen
